name,address,state_x,rating,totalUserRatings,placeID,latitude,longitude,ZIP,city,stateFIPS,placeFIPS,placeName,totalPopulation,malePopulation,femalePopulation,medianAge,medianAgeMale,medianAgeFemale,whitePopulation,blackPopulation,asianPopulation,hispanicPopulation,medianHouseholdIncome,incomeBelow10k,income10kTo15k,income15kTo25k,perCapitaIncome,populationBelowPoverty,medianGrossRent,totalHousingUnits,ownerOccupiedHousingUnits,renterOccupiedHousingUnits,medianHomeValue,medianMonthlyHousingCosts,medianYearStructureBuilt,totalEducationPopulation,bachelorsDegree,mastersDegree,doctorateDegree,employedPopulation,occupationData,managementOccupation,serviceOccupation,foreignBornPopulation,notHispanicWhitePopulation,notHispanicBlackPopulation,commuters,meanTravelTime,carAvailability,disabilityPopulation,healthInsurancePopulation,householdPopulation,singleParentHouseholds,marriedPopulation,state_y,place,successMetric,geometry,nearestDistanceToTRH
Texas Roadhouse,"6800 Whitmore Lake Rd, Brighton, MI 48116, United States",MI,4.3,684.0,ChIJVUehaKVRI4gR01oQEx-dozs,42.5039975,-83.7598723,48116.0,brighton,26,10620,"Brighton city, Michigan",7649,3592,4057,43.9,36.3,50.5,7348,89,144,220,60015,202,60,75,39857,528,1067,3820,2189,1432,222800,1067,1986,5732,1161,1527,726,4348,4258,62118,33523,220,89,126,4196,117920,3621,7562,7562,3621,1794,6697,26.0,10620.0,2941.2,POINT (-83.7598723 42.5039975),14.401099675049307
Texas Roadhouse,"44887 Mound Rd, Sterling Heights, MI 48314, United States",MI,4.3,3544.0,ChIJVzrw_xndJIgRqjHa7fumGSw,42.6234645,-83.0590099,48314.0,sterling heights,26,76460,"Sterling Heights city, Michigan",132296,64497,67799,40.7,38.8,42.2,109763,7796,10082,3331,66346,2022,1541,1825,31335,12776,1051,52085,37565,12951,198300,1051,1977,94278,24594,18925,7323,68751,65331,63914,39375,3331,7666,10069,63394,1587855,50516,131610,131610,50516,34456,111067,26.0,76460.0,15239.199999999999,POINT (-83.0590099 42.6234645),8.300042921235372
Texas Roadhouse,"280 E Edgewood Blvd, Lansing, MI 48911, United States",MI,4.5,4586.0,ChIJ3XhsbzHBIogR3VBT4U38ceM,42.6619866,-84.5499548,48911.0,lansing,26,46000,"Lansing city, Michigan",117488,57278,60210,32.7,31.3,34.0,71520,27454,5543,15271,44233,4359,2935,2689,23724,26411,847,55312,25530,24009,87700,847,1959,76257,16562,12422,5757,62671,56661,52754,30428,15271,26257,5522,55368,1036850,49539,117152,117152,49539,24531,94201,26.0,46000.0,20637.0,POINT (-84.5499548 42.6619866),8.263725597239679
Texas Roadhouse,"18555 Silver Pkwy, Fenton, MI 48430, United States",MI,4.3,648.0,ChIJZ0sA-wFlI4gRm2mAQVMDD10,42.7922247,-83.7416724,48430.0,fenton,26,27760,"Fenton city, Michigan",11368,5084,6284,38.2,36.0,39.1,10634,108,0,606,62672,115,415,262,33089,1124,1067,5174,3161,1873,158000,1067,1980,8019,2082,1241,650,5621,5311,61694,41806,606,83,0,5208,157520,5034,11186,11186,5034,2795,9142,26.0,27760.0,2786.4,POINT (-83.7416724 42.7922247),13.167664812221812
Texas Roadhouse,"14660 Pardee Rd, Taylor, MI 48180, United States",MI,4.4,6416.0,ChIJe9p0hwZIO4gRE_e6ZuRBEU4,42.20045,-83.2588633,48180.0,taylor,26,79000,"Taylor city, Michigan",61164,30187,30977,39.0,35.7,42.3,45533,11485,919,3641,52872,1843,1090,1188,25939,9050,877,26787,16108,8897,109400,877,1963,42551,13941,4504,1088,30705,28790,51992,35739,3641,11401,905,28302,608890,25005,60544,60544,25005,15964,50859,26.0,79000.0,28230.4,POINT (-83.2588633 42.20045),11.309082296895753
Texas Roadhouse,"36750 Ford Rd, Westland, MI 48185, United States",MI,4.3,5872.0,ChIJdVhwVXRNO4gRP-A8zpKCXxE,42.3247815,-83.402705,48185.0,westland,26,86000,"Westland city, Michigan",81713,38038,43675,38.8,37.0,40.5,56919,16371,3342,3589,51956,1942,1563,2557,28418,11014,923,37350,21267,13686,131600,923,1968,57208,14506,8732,3519,42109,40059,53990,42613,3589,16196,3327,39096,975700,34953,81054,81054,34953,19922,66432,26.0,86000.0,25249.6,POINT (-83.402705 42.3247815),11.30908229689575
Texas Roadhouse,"7039 S Westnedge Ave, Portage, MI 49002, United States",MI,4.4,3805.0,ChIJzdVN2BaeF4gRtEfMOQhz95o,42.2142192,-85.5888329,49002.0,portage,26,65560,"Portage city, Michigan",49224,24019,25205,37.1,36.3,37.8,42342,2703,1494,2526,66571,1010,464,657,37031,3830,889,21323,13585,6513,174600,889,1976,32748,5644,9031,4583,27118,25407,72688,41450,2526,2542,1494,25062,465965,20098,49093,49093,20098,12571,39909,26.0,65560.0,16742.0,POINT (-85.5888329 42.2142192),38.834574482302905
Texas Roadhouse,"3776 28th St SE, Kentwood, MI 49512, United States",MI,4.3,3032.0,ChIJcULRdBNNGIgRTfKIGwiKMFE,42.9120453,-85.5736858,49512.0,grand rapids,26,34000,"Grand Rapids city, Michigan",199417,97685,101732,31.2,31.0,31.5,130709,36021,5167,32557,51333,6442,3604,3919,26556,38118,947,81640,42013,34347,156500,947,1953,127357,23619,32087,11684,108010,101753,54672,30962,32557,34947,5124,99711,1804995,76360,196140,196140,76360,42353,162362,26.0,34000.0,13037.6,POINT (-85.5736858 42.9120453),10.29256279997234
Texas Roadhouse,"2177 S Mission St, Mt Pleasant, MI 48858, United States",MI,4.5,4410.0,ChIJvx2J8UgbIogRqAkMA2CCrMU,43.5784166,-84.767031,48858.0,mount pleasant,26,56020,"Mount Pleasant city, Michigan",25290,12171,13119,22.6,23.3,22.0,21545,999,700,1280,39485,1149,644,511,20630,6390,759,9219,3203,4711,140900,759,1975,11066,2186,2360,1514,13572,12306,47353,30473,1280,942,700,11722,150770,7914,24828,24828,7914,3460,22515,26.0,56020.0,19845.0,POINT (-84.767031 43.5784166),40.671194465427426
Texas Roadhouse,"3133 Ann Arbor-Saline Rd, Ann Arbor, MI 48103, United States",MI,4.3,3273.0,ChIJSQHl1R6wPIgRsF0MItc4Vgk,42.2416428,-83.7676269,48103.0,ann arbor,26,3000,"Ann Arbor city, Michigan",121093,59870,61223,27.5,27.0,28.1,84181,8488,21065,5588,69456,5075,2059,1570,44710,25356,1299,51010,21838,26271,346800,1299,1970,66901,4050,20077,18189,65480,63156,70386,26017,5588,8205,20956,61907,1071030,48109,120745,120745,48109,21327,108432,26.0,3000.0,14073.9,POINT (-83.7676269 42.2416428),18.131305157777028
Texas Roadhouse,"4381 Canal Ave SW, Grandville, MI 49418, United States",MI,4.3,3427.0,ChIJFzUPfHO6GYgRpQu_fz6C3jA,42.8853708,-85.7737494,49418.0,grandville,26,34160,"Grandville city, Michigan",15906,7819,8087,35.7,34.2,39.3,14236,237,199,1246,65656,168,173,394,32913,1095,842,6559,4929,1483,177300,842,1973,10887,2362,2560,1014,8970,8782,52667,37349,1246,237,199,8726,150890,6412,15758,15758,6412,4477,12873,26.0,34160.0,14736.099999999999,POINT (-85.7737494 42.8853708),10.292562799972353
Texas Roadhouse,"1051 Boardman Rd, Jackson, MI 49202, United States",MI,4.4,3853.0,ChIJ3TpdwO8vPYgRLiYF94AB4qg,42.269526,-84.4264765,49202.0,jackson,26,41420,"Jackson city, Michigan",32251,15599,16652,35.1,33.7,36.2,23226,6404,210,2220,37192,1658,953,1087,20776,7576,729,15574,7440,6027,71400,729,0,21094,6110,2351,768,15675,14064,32463,30203,2220,6310,210,13793,247760,13467,31790,31790,13467,7383,25480,26.0,41420.0,16953.2,POINT (-84.4264765 42.269526),27.837203437223383
Texas Roadhouse,"4140 Miller Rd, Flint, MI 48507, United States",MI,4.2,4810.0,ChIJ-6mHxiN4I4gRESllxHprviU,42.9824841,-83.756699,48507.0,flint,26,29000,"Flint city, Michigan",95999,46588,49411,36.3,35.2,37.5,36910,51874,502,4401,30383,7407,3655,2789,17638,35118,730,52792,23226,17581,31700,730,1954,62504,18256,5074,2058,39839,32059,34896,31022,4401,50914,471,31318,681505,40807,95212,95212,40807,23223,76299,26.0,29000.0,20202.0,POINT (-83.756699 42.9824841),13.167664812221771
Texas Roadhouse,"27050 23 Mile Rd, Chesterfield, MI 48051, United States",MI,4.4,3792.0,ChIJOxLPTSEfJYgRvkROZz4BDNQ,42.6743845,-82.8377865,48051.0,new baltimore,26,57100,"New Baltimore city, Michigan",12333,6086,6247,41.2,39.2,42.7,11533,160,34,387,83767,161,202,78,34460,705,799,4932,3656,960,234100,799,1993,8520,1693,1514,621,6180,5944,99375,34274,387,160,34,5949,175500,4616,12191,12191,4616,3276,9976,26.0,57100.0,16684.800000000003,POINT (-82.8377865 42.6743845),11.009144321173629
Texas Roadhouse,"5250 Harvey St, Muskegon, MI 49444, United States",MI,4.3,3377.0,ChIJ70tHy-R-GYgRVF8h1N2Gvcc,43.1570081,-86.2048652,49444.0,muskegon,26,56320,"Muskegon city, Michigan",37317,18901,18416,34.9,34.5,36.0,21339,11839,234,4219,35323,1673,1029,1316,17745,7979,741,15744,6750,6780,77200,741,1950,24391,5724,2396,735,15322,13754,35651,30785,4219,11796,234,13279,263120,13530,33159,33159,13530,7296,29830,26.0,56320.0,14521.099999999999,POINT (-86.2048652 43.1570081),28.749031079890518
Texas Roadhouse,"26730 Adell Center Dr, Novi, MI 48375, United States",MI,4.3,1996.0,ChIJXxxvVV2vJIgRptPDqgOy6QQ,42.4854937,-83.4783106,48375.0,novi,26,59440,"Novi city, Michigan",60439,29500,30939,39.2,38.9,39.5,38084,4477,14513,2562,93943,461,393,283,52545,2035,1352,25275,16045,8085,325500,1352,1991,41959,5332,13220,8897,32939,31670,114747,40411,2562,4477,14440,30930,778630,24130,60146,60146,24130,15772,48947,26.0,59440.0,8582.8,POINT (-83.4783106 42.4854937),11.755029775310346
Texas Roadhouse,"2780 Main St NW, Coon Rapids, MN 55448, United States",MN,4.5,9127.0,ChIJZbFX10I8s1IRztuwiGWAFqc,45.196439,-93.3375698,55448.0,minneapolis,27,43000,"Minneapolis city, Minnesota",424536,215075,209461,32.3,32.3,32.2,266834,80114,25100,40851,66068,13298,9078,6785,40368,74928,1078,190105,84821,94065,268100,1078,1949,283237,33420,89660,39065,257723,244196,74561,31626,40851,79156,24955,238990,4966330,178886,420766,420766,178886,78540,352029,27.0,43000.0,41071.5,POINT (-93.3375698 45.196439),26.27482616969851
Texas Roadhouse,"209 Radio Dr, Woodbury, MN 55125, United States",MN,4.4,3975.0,ChIJQYopRlPZ94cRUI-NkCEIUr8,44.9453044,-92.9332259,55125.0,saint paul,27,58000,"St. Paul city, Minnesota",305877,149625,156252,32.5,32.0,32.8,168919,47262,58518,27545,59717,7126,5503,4977,32779,53518,1013,121887,58542,56200,217100,1013,1951,196431,33892,47807,22102,166236,157988,68867,32642,27545,46505,58342,155000,3392445,114742,303647,303647,114742,61588,241776,27.0,58000.0,17490.0,POINT (-92.9332259 44.9453044),19.56398115042567
Texas Roadhouse,"345 2nd St S, Waite Park, MN 56387, United States",MN,4.5,4648.0,ChIJIeDvDRdftFIR7buwPXObK2g,45.5510374,-94.2204104,56387.0,waite park,27,67612,"Waite Park city, Minnesota",7719,3722,3997,35.5,35.0,37.3,5117,1700,352,417,43867,217,227,292,23626,1700,877,3630,1510,2005,160700,877,1987,5030,1524,583,78,4375,4190,49060,30869,417,1700,352,4155,70140,3515,7700,7700,3515,1871,6422,27.0,67612.0,20916.0,POINT (-94.2204104 45.5510374),49.35955050192946
Texas Roadhouse,"5545 157th St W, Apple Valley, MN 55124, United States",MN,4.4,1429.0,ChIJgStrm4Y19ocR0x1xLASr9y0,44.7213327,-93.1775152,55124.0,saint paul,27,58000,"St. Paul city, Minnesota",305877,149625,156252,32.5,32.0,32.8,168919,47262,58518,27545,59717,7126,5503,4977,32779,53518,1013,121887,58542,56200,217100,1013,1951,196431,33892,47807,22102,166236,157988,68867,32642,27545,46505,58342,155000,3392445,114742,303647,303647,114742,61588,241776,27.0,58000.0,6287.6,POINT (-93.1775152 44.7213327),12.309629971631363
Texas Roadhouse,"3350 55th St NW, Rochester, MN 55901, United States",MN,4.4,3925.0,ChIJqUFd8ZBg94cRh_CrNQcY1ZM,44.0777662,-92.5143264,55901.0,rochester,27,54880,"Rochester city, Minnesota",117134,57244,59890,35.9,35.0,37.3,91821,10107,8644,7062,76034,1935,1648,1564,40789,10899,1044,50944,32528,15940,219400,1044,1985,79196,12021,21422,9930,65662,63084,77744,33448,7062,9840,8616,62058,978440,48468,115519,115519,48468,29171,93357,27.0,54880.0,17270.0,POINT (-92.5143264 44.0777662),55.21796753567287
Texas Roadhouse,"8160 Old Carriage Ct, Shakopee, MN 55379, United States",MN,4.4,2031.0,ChIJmcM4uJA99ocRntqRF-qLox4,44.781022,-93.4138848,55379.0,shakopee,27,59350,"Shakopee city, Minnesota",41423,20187,21236,35.1,35.0,35.2,28901,3345,4229,3327,90642,242,232,442,37857,2408,1213,14556,10483,3642,280500,1213,1998,26316,5610,7059,1658,23448,22635,80909,40488,3327,3321,4229,22294,458115,14125,40438,40438,14125,10092,32019,27.0,59350.0,8936.400000000001,POINT (-93.4138848 44.781022),12.309629971631443
Texas Roadhouse,"902 Mall Dr, Duluth, MN 55811, United States",MN,4.6,4231.0,ChIJASybJSuzr1IR3KnlnUUwuxw,46.801221,-92.1490797,55811.0,duluth,27,17000,"Duluth city, Minnesota",85852,41771,44081,33.7,32.9,34.6,76475,2057,1193,2206,54084,2742,1742,1726,31945,14237,854,38812,21991,14535,167300,854,1949,53674,9914,13043,5228,47648,45251,60240,32374,2206,2035,1193,44363,704325,36526,84257,84257,36526,17944,72755,27.0,17000.0,19462.6,POINT (-92.1490797 46.801221),124.68941198671217
Texas Roadhouse,"15510 Daniel Blvd, Gulfport, MS 39503, United States",MS,4.3,3681.0,ChIJMy_ALAE-nIgRwNiz11TQLJI,30.4369328,-89.0990363,39503.0,gulfport,28,29700,"Gulfport city, Mississippi",71660,34433,37227,35.2,33.1,36.9,38704,27318,863,4157,40554,3178,1841,1930,23907,16536,887,33642,14336,13857,132700,887,1984,47475,10428,6585,2990,33373,29952,56958,26698,4157,27260,863,30812,634735,28193,69078,69078,28193,17777,56976,28.0,29700.0,15828.3,POINT (-89.0990363 30.4369328),40.04888655360632
Texas Roadhouse,"1342 N Gloster St, Tupelo, MS 38804, United States",MS,4.1,3213.0,ChIJFwD0ktRNh4gRHxbd9es0rm0,34.2816992,-88.714841,38804.0,tupelo,28,74840,"Tupelo city, Mississippi",38251,17672,20579,36.1,34.7,38.0,21927,14456,281,1632,54691,866,1265,805,30463,5420,795,17091,8945,6059,148900,795,1981,25116,4250,4964,2347,18685,17744,73804,28380,1632,14372,281,17802,314910,15004,37306,37306,15004,9363,30056,28.0,74840.0,13173.3,POINT (-88.714841 34.2816992),72.55731503375259
Texas Roadhouse,"1351 Shapiro Dr, Festus, MO 63028, United States",MO,4.3,1074.0,ChIJYTMLE9Dv2IcR1LPRucqXB8A,38.204296,-90.40572,63028.0,festus,29,24094,"Festus city, Missouri",12054,5475,6579,36.6,35.4,39.0,11253,360,71,359,59041,277,221,231,27561,1442,837,5104,2727,2038,150600,837,1977,8222,1801,1073,722,6031,5656,62330,38469,359,360,71,5589,131085,4765,11922,11922,4765,3229,9596,29.0,24094.0,4618.2,POINT (-90.40572 38.204296),16.296627167466816
Texas Roadhouse,"2005 W Worley St, Columbia, MO 65203, United States",MO,4.5,3975.0,ChIJL6ClIx223IcRdALAlTvPvIc,38.9615299,-92.3704479,65203.0,columbia,29,15670,"Columbia city, Missouri",122659,59211,63448,28.8,28.3,29.3,93196,13597,7500,4173,53447,4456,2271,2314,31341,23047,890,53746,23410,25961,208300,890,1991,69599,9956,19573,10322,66997,64626,51911,34894,4173,13597,7453,63287,984780,49371,121573,121573,49371,25144,103349,29.0,15670.0,17887.5,POINT (-92.3704479 38.9615299),27.323964643299014
Texas Roadhouse,"3104 S Ten Mile Dr, Jefferson City, MO 65109, United States",MO,4.3,1808.0,ChIJ5a2wbrlZ24cRn9qX9g-6DHI,38.5806955,-92.2337594,65109.0,jefferson city,29,37000,"Jefferson City city, Missouri",42670,21978,20692,38.0,37.5,39.2,32075,8166,1106,1523,54003,1056,660,804,29567,4539,653,18942,9646,7236,161400,653,1976,29679,6569,5934,2884,21062,20258,53064,32275,1523,8155,1106,20168,305110,16882,38827,38827,16882,9327,35272,29.0,37000.0,7774.4,POINT (-92.2337594 38.5806955),27.323964643298996
Texas Roadhouse,"925 N Belt Hwy, St Joseph, MO 64506, United States",MO,4.5,2813.0,ChIJt4L9KGQZwIcRuJZy0_AgWbs,39.7754829,-94.8028634,64506.0,saint joseph,29,64550,"St. Joseph city, Missouri",75369,37894,37475,37.6,36.2,39.2,63823,4213,1118,5367,48716,2358,1775,1817,26033,12083,785,33760,17084,11924,117800,785,1959,50936,15127,7497,2251,36133,34299,53298,36440,5367,4123,1118,33699,516230,29008,72342,72342,29008,16841,61143,29.0,64550.0,12658.5,POINT (-94.8028634 39.7754829),37.72040183472795
Texas Roadhouse,"1300 Bass Pro Drive, St Charles, MO 63301, United States",MO,4.4,5931.0,ChIJv1BnPPsu34cRHOacC97Cz44,38.7704834,-90.49578,63301.0,saint charles,29,64082,"St. Charles city, Missouri",70650,33843,36807,37.6,37.9,37.4,60200,4367,2171,4016,71232,882,834,868,40851,4877,989,30986,19198,9853,212000,989,1985,48854,9595,11572,6235,40141,39276,75829,43023,4016,4344,2171,38466,763975,29051,69617,69617,29051,16791,60298,29.0,64082.0,26096.4,POINT (-90.49578 38.7704834),12.547518714342699
Texas Roadhouse,"255 E Monastery St, Springfield, MO 65810, United States",MO,4.4,6221.0,ChIJFeNTzfBkz4cRWUOFsqf34pU,37.1358003,-93.2935967,65810.0,springfield,29,70000,"Springfield city, Missouri",167601,80783,86818,33.2,32.4,34.4,146895,7169,3029,7259,37491,8517,6099,5646,24438,33935,760,83116,33080,44947,122200,760,1976,105938,24611,18476,8545,84373,79970,46667,34205,7259,7102,2984,78178,1341830,78027,164434,164434,78027,37297,142757,29.0,70000.0,27372.4,POINT (-93.2935967 37.1358003),65.50038129878891
Texas Roadhouse,"806 Arnold Commons Dr, Arnold, MO 63010, United States",MO,4.5,5316.0,ChIJ6WwjqS3E2IcR7dYacStRRVk,38.4394251,-90.3820114,63010.0,arnold,29,1972,"Arnold city, Missouri",21144,10415,10729,40.3,37.8,43.3,19845,60,74,363,64678,397,199,257,30378,1792,958,8961,6325,2193,165700,958,1976,15131,4444,2113,918,10551,10204,71659,39796,363,60,74,10153,287075,8518,20836,20836,8518,5607,17143,29.0,1972.0,23922.0,POINT (-90.3820114 38.4394251),8.475460320376385
Texas Roadhouse,"228 Peculiar Dr, Belton, MO 64012, United States",MO,4.5,4467.0,ChIJsUl9V4zbwIcRz4Sj5T42P2s,38.8102549,-94.5031875,64012.0,belton,29,4384,"Belton city, Missouri",23568,11254,12314,35.3,33.0,37.6,20721,1102,185,2035,65667,107,301,472,29491,2343,1078,9449,5729,3347,140200,1078,1986,15713,5190,2656,843,12451,11949,52917,37433,2035,1033,185,11756,278770,9076,23468,23468,9076,6470,18485,29.0,4384.0,20101.5,POINT (-94.5031875 38.8102549),9.733388974710195
Texas Roadhouse,"1220 S Kirkwood Rd, Kirkwood, MO 63122, United States",MO,4.3,4080.0,ChIJW-K7-ITO2IcRduhTjU1H794,38.5607141,-90.4054367,63122.0,saint louis,29,65000,"St. Louis city, Missouri",304709,147692,157017,36.0,35.2,36.8,141519,139140,10266,12530,45782,15857,9749,7493,31930,60598,840,176955,63338,80228,143700,840,0,218594,43846,44747,24229,167197,157422,59130,33022,12530,138482,10221,154771,3418655,143566,300121,300121,143566,64848,254922,29.0,65000.0,17544.0,POINT (-90.4054367 38.5607141),7.710969001599454
Texas Roadhouse,"168 Stewart Ct, Liberty, MO 64068, United States",MO,4.5,4898.0,ChIJS6MA-5FVwIcRxVsb3h4MQpA,39.2464708,-94.4536668,64068.0,liberty,29,42032,"Liberty city, Missouri",31761,15834,15927,35.8,34.1,37.6,28422,1360,628,1932,78184,358,180,243,34296,2121,905,11505,8072,2744,194900,905,1981,20633,4866,5241,1724,16658,16254,60662,52556,1932,1360,618,16060,330195,10816,31160,31160,10816,7602,24846,29.0,42032.0,22041.0,POINT (-94.4536668 39.2464708),10.881723722138945
Texas Roadhouse,"455 NE Coronado Dr, Blue Springs, MO 64014, United States",MO,4.5,4384.0,ChIJF4da8FwawYcR8JSHKXaXRgw,39.0276913,-94.2570164,64014.0,blue springs,29,6652,"Blue Springs city, Missouri",55415,26678,28737,35.8,34.4,38.2,47260,4228,866,3596,72846,460,192,521,33345,2687,1013,21195,14201,6143,174800,1013,1985,36012,8711,8169,3045,29390,28302,56715,47656,3596,4158,851,27785,720115,20344,55191,55191,20344,15319,42262,29.0,6652.0,19728.0,POINT (-94.2570164 39.0276913),10.463211746740775
Texas Roadhouse,"3317 S Rangeline Rd, Joplin, MO 64804, United States",MO,4.5,4972.0,ChIJA8IVu6d8yIcRj6h7jvE7E74,37.0531495,-94.4775787,64804.0,joplin,29,37592,"Joplin city, Missouri",50580,24854,25726,36.6,35.0,38.1,42806,1810,1124,3252,45091,1674,2034,908,26549,8974,774,23851,12163,8849,125400,774,1978,33878,8637,5699,1756,25336,23932,56944,36921,3252,1790,1124,23319,392415,21012,50124,50124,21012,11973,41002,29.0,37592.0,22374.0,POINT (-94.4775787 37.0531495),55.69331695614878
Texas Roadhouse,"15150 Veterans Memorial Pkwy, Wentzville, MO 63385, United States",MO,4.4,3288.0,ChIJ00HRl03P3ocR7tJ2-I4jKyk,38.8093232,-90.8720972,63385.0,wentzville,29,78442,"Wentzville city, Missouri",40407,20075,20332,33.5,32.1,34.8,36487,1932,979,1154,93602,185,189,122,35631,1306,1042,14004,11305,2153,234800,1042,2006,24730,4605,6472,2595,20798,20079,85462,63015,1154,1932,963,19812,503740,13458,40278,40278,13458,10406,29474,29.0,78442.0,14467.2,POINT (-90.8720972 38.8093232),20.44335542888157
Texas Roadhouse,"13 Doctors Park Dr, Cape Girardeau, MO 63703, United States",MO,4.3,2831.0,ChIJfVklyCeId4gRPIRN0juFtUc,37.2986353,-89.5770255,63703.0,cape girardeau,29,11242,"Cape Girardeau city, Missouri",40100,19254,20846,34.4,32.2,37.4,32326,5079,1200,1238,45713,1653,903,814,25503,8545,762,18390,8517,7338,153400,762,1974,24612,5856,4908,2175,20015,19094,51053,29863,1238,5063,1200,18432,301185,15855,39195,39195,15855,8210,34057,29.0,11242.0,12173.3,POINT (-89.5770255 37.2986353),45.29891828728535
Texas Roadhouse,"14870 Manchester Rd, Ballwin, MO 63011, United States",MO,4.4,2154.0,ChIJ3RXftGvU2IcRy3Wux1-vJNE,38.5925432,-90.5422625,63011.0,ballwin,29,3160,"Ballwin city, Missouri",30177,14730,15447,43.5,42.6,45.1,26056,432,1909,752,97174,160,198,388,49370,1202,1157,12461,10190,1744,277100,1157,1975,21400,2477,7853,3868,16148,15611,99219,47730,752,432,1895,15409,344030,11934,30177,30177,11934,8370,24691,29.0,3160.0,9477.6,POINT (-90.5422625 38.5925432),7.710969001599388
Texas Roadhouse,"740 NW Blue Pkwy, Lee's Summit, MO 64086, United States",MO,4.4,3305.0,ChIJSZMVtZ3hwIcROMgm_iTg6WQ,38.9277529,-94.4033734,64086.0,lees summit,29,41348,"Lee's Summit city, Missouri",98997,47086,51911,38.4,38.0,38.7,82731,8278,1990,4583,93295,896,1280,866,43117,4506,1069,39495,28801,8863,234700,1069,1992,66601,11221,19765,8997,53749,51578,82506,42708,4583,8211,1979,51247,1226475,37664,98113,98113,37664,27316,77832,29.0,41348.0,14542.000000000002,POINT (-94.4033734 38.9277529),9.733388974710428
Texas Roadhouse,"1824 King Ave W, Billings, MT 59102, United States",MT,4.5,4204.0,ChIJ1YccljBjSFMRwYTSRJFTSeI,45.7544063,-108.5624326,59102.0,billings,30,6550,"Billings city, Montana",109705,54150,55555,37.3,35.9,38.5,96304,1319,962,7418,60032,2330,1731,1994,36709,10470,923,50959,30000,17484,233700,923,1977,74758,16622,17988,5237,58008,55924,52221,45237,7418,673,962,55174,909295,47484,107905,107905,47484,27462,88523,30.0,6550.0,18918.0,POINT (-108.5624326 45.7544063),121.5111723214687
Texas Roadhouse,"2901 Brooks St Suite 003A, Missoula, MT 59801, United States",MT,4.2,460.0,ChIJO4__LwfNXVMR1zJdN0Dn9BY,46.8463245,-114.0264711,59801.0,missoula,30,50200,"Missoula city, Montana",74994,37323,37671,33.1,31.9,34.5,67140,662,1535,2917,50947,2519,1821,1534,32645,12134,900,34887,15429,17126,301700,900,1978,48747,6499,15482,6123,46521,44185,44945,22188,2917,519,1520,43159,635465,32555,74478,74478,32555,15458,63989,30.0,50200.0,1932.0,POINT (-114.0264711 46.8463245),142.63109870491846
Texas Roadhouse,"870 Harmon Stream Blvd, Bozeman, MT 59718, United States",MT,4.2,477.0,ChIJHfPHHB9FRVMRXyo0I8oadgg,45.67063,-111.0783,59718.0,bozeman,30,8950,"Bozeman city, Montana",48330,25437,22893,27.8,27.1,29.1,44177,381,983,2006,59695,1575,651,752,36526,7655,1145,22057,8720,11737,412500,1145,1995,27465,2520,10401,4353,30796,29709,59900,26444,2006,380,973,28876,389870,20457,48038,48038,20457,9291,43212,30.0,8950.0,2003.4,POINT (-111.0783 45.67063),121.5111723214687
Texas Roadhouse,"6301 Apples Way, Lincoln, NE 68516, United States",NE,4.5,4145.0,ChIJkwyGLD-WlocR30kj6fL3Arg,40.7501943,-96.6369679,68516.0,lincoln,31,28000,"Lincoln city, Nebraska",286388,143731,142657,32.9,32.0,33.9,240506,12221,13280,22321,60063,6302,4180,4605,32345,35045,871,122048,65192,50738,180400,871,1978,176852,30301,44063,17331,162541,156847,60843,36357,22321,11853,13238,154508,2774115,115930,281746,281746,115930,67277,232781,31.0,28000.0,18652.5,POINT (-96.6369679 40.7501943),41.63694618363254
Texas Roadhouse,"520 N 155th Plaza, Omaha, NE 68154, United States",NE,4.4,3812.0,ChIJj_Rs2Pbxk4cRaKOFAFrbl4Y,41.2642754,-96.1573998,68154.0,omaha,31,37000,"Omaha city, Nebraska",479529,236260,243269,34.9,34.0,35.9,362127,57883,19037,67715,62213,11303,7352,7472,34449,56080,948,203215,112025,77897,167800,948,1971,313871,58167,77662,28572,260545,249062,65458,31019,67715,57181,18815,245878,4428515,189922,473422,473422,189922,113245,379751,31.0,37000.0,16772.800000000003,POINT (-96.1573998 41.2642754),11.163667121436935
Texas Roadhouse,"7302 Olson Dr, Papillion, NE 68046, United States",NE,4.5,3330.0,ChIJCbqmv4mKk4cR52JQmPXfwak,41.1369664,-96.0251698,68046.0,papillion,31,38295,"Papillion city, Nebraska",24310,12099,12211,38.5,36.8,40.3,21312,726,735,1659,90000,218,233,329,40125,962,955,9214,6312,2622,222300,955,1988,16329,3044,4466,2172,13633,13244,88710,42161,1659,726,735,13320,268080,8934,23735,23735,8934,6508,19543,31.0,38295.0,14985.0,POINT (-96.0251698 41.1369664),9.999188358348325
Texas Roadhouse,"232 Wilmar Ave, Grand Island, NE 68803, United States",NE,4.4,3084.0,ChIJT0N7tMaGmYcRPLDEEpBn3oQ,40.9196551,-98.3821919,68803.0,grand island,31,19595,"Grand Island city, Nebraska",51250,26056,25194,35.0,34.1,36.0,39126,1802,673,16585,56513,1072,983,741,28517,5950,780,20758,11528,8073,148200,780,1973,32622,7841,4434,1634,26804,25613,58087,40276,16585,1627,667,25138,413960,19601,50525,50525,19601,12983,39026,31.0,19595.0,13569.6,POINT (-98.3821919 40.9196551),91.97972409457029
